EAR_left,EAR_right,EAR_avg,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_openness,right_openness,left_eyelid_dist,right_eyelid_dist,pupil_visibility,left_eyebrow_dist,right_eyebrow_dist,label
0.23534649172558245,0.2815304650920804,0.25843847840883144,73.06161783043132,17.19479543618727,72.0,20.27019348662979,0.2353464885043769,0.28153046118193514,17.19479543618727,20.27019348662979,18.73249446140853,43.73785545725808,50.24937810560445,0
0.22942182018535986,0.2789102576114326,0.25416603889839623,74.43117626371358,17.076135936958522,70.02856560004639,19.53168527166805,0.2294218171030249,0.27891025362862576,17.076135936958522,19.53168527166805,18.303910604313288,48.25971404805462,51.85556864985669,0
0.23173915491469207,0.27676582624188456,0.2542524905782883,76.32168761236873,17.686723388953453,72.0,19.927139489415687,0.23173915187834476,0.2767658223979148,17.686723388953453,19.927139489415687,18.80693143918457,46.2709412050371,53.075418038862395,0
0.22827184432664663,0.30863922889979595,0.2684555366132213,75.32595834106593,17.19479543618727,68.0294054067798,20.996543227260126,0.22827184129619277,0.3086392243629457,17.19479543618727,20.996543227260126,19.0956693317237,47.16990566028302,51.088159097779204,0
0.2140695547013261,0.28888727947973214,0.2514784170905291,75.32595834106593,16.124994359522624,69.00724599634447,19.935315560272592,0.21406955185941667,0.2888872752933997,16.124994359522624,19.935315560272592,18.030154959897608,49.36598018878993,52.49761899362675,0
0.22590393003666595,0.2787971414725252,0.2523505357545956,76.4198926981712,17.263554093497184,71.0,19.794597044549292,0.22590392708057797,0.278797137545805,17.263554093497184,19.794597044549292,18.529075569023238,47.38143096192854,54.48853090330111,0
0.2236082640961608,0.29020871696112505,0.25690849052864295,74.33034373659252,16.620879132610394,67.02984409947557,19.452645054213043,0.22360826108785695,0.29020871263158027,16.620879132610394,19.452645054213043,18.036762093411717,48.25971404805462,51.85556864985669,0
0.23849308596947172,0.3059270518533666,0.2722100689114192,72.06247289678588,17.18640154374588,71.0,21.72082068158903,0.23849308265993943,0.305927047544535,17.18640154374588,21.72082068158903,19.453611112667453,43.56604182158393,48.83646178829912,0
0.24961227416266007,0.31651836621706325,0.28306532018986164,73.10950690573696,18.249030281651706,69.00724599634447,21.84206075990193,0.2496122707484356,0.3165183616303223,18.249030281651706,21.84206075990193,20.04554552077682,43.289721643826724,48.16637831516918,0
0.23900398662487116,0.3032804918318049,0.271142239228338,80.22468448052632,19.17401941656822,72.00694410957877,21.838301424858336,0.23900398364568856,0.30328048761998216,19.17401941656822,21.838301424858336,20.50616042071328,47.265209192385896,54.45181356024793,0
0.24574394552220338,0.3165981176299988,0.28117103157610107,82.29823813423954,20.224293748633883,74.0,23.42826070461991,0.24574394253618634,0.3165981133516459,20.224293748633883,23.42826070461991,21.826277226626896,46.2709412050371,54.45181356024793,0
0.18700756287285542,0.19457925074231017,0.19079340680758278,70.00714249274856,13.091865101261623,66.06814663663572,12.855490470489658,0.1870075602015914,0.19457924779718067,13.091865101261623,12.855490470489658,12.97367778587564,48.83646178829912,54.20332093147061,0
